run,run_dir,algo,p,train_seed,eval_seed,eval_episodes,gamma,tau,m,Jx,Jy,Jz,ell,eta,sigma_noise,noise_type,eps_gust,gust_scale,horizon,act_limit,obs_clip,state_limit,cost_limit,terminate_on_unhealthy,unhealthy_penalty,info_clip,total_steps,fixed_init,normalize,num_envs,policy_net,batch_size,buffer_size,learning_starts,train_freq,gradient_steps,action_noise_sigma,label,episode,steps,terminated,truncated,termination_reason,discounted_cost_policy,discounted_cost_policy_finite,discounted_cost_policy_tail_oracle,discounted_cost_oracle,discounted_regret,discounted_regret_stage_action,finite_horizon_opt_gap,optgap_reward_finite,optgap_reward_tail,optgap_cost_tail,reward_return_policy_finite,reward_return_policy_tail_oracle,reward_star_s0,final_state_norm,terminal_discount,terminal_V_star,mean_energy_residual,max_oracle_bellman_residual,V_star_s0,crn_episode,crn_unit,crn_unit_within_p
DDPG_quad3d_p0.7_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-170837,aerial_results/runs/DDPG_quad3d_p0.7_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-170837,DDPG,0.7,1,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,policy,0,512,False,True,horizon,45.110379893022994,45.110379893022994,45.1126722589793,24.141186291289564,36.382790859269825,20.96919360173333,4.167353120572756,-4.167353120572756,-4.167615709014837,4.167615709014837,-45.110379893022994,-45.1126722589793,-8.729881399709479,1.2972716093063354,0.005823976768663672,0.39360836201122434,1.2571324189969424e-16,6.217248937900877e-15,8.729881399709479,0,p0.7_seed1_ep0,seed1_ep0
DDPG_quad3d_p0.7_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-170837,aerial_results/runs/DDPG_quad3d_p0.7_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-170837,DDPG,0.7,1,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,policy,1,512,False,True,horizon,101.85777319879409,101.85777319879409,101.86245149241373,103.30532918807343,82.72330570401253,-1.4475559892794108,4.321960254909503,-4.321960254909503,-4.322204690772595,4.322204690772595,-101.85777319879409,-101.86245149241373,-19.139145788401198,1.5059025287628174,0.005823976768663672,0.8032816416441984,4.1335207826009857e-16,1.0658141036401503e-14,19.139145788401198,1,p0.7_seed1_ep1,seed1_ep1
DDPG_quad3d_p0.7_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-170837,aerial_results/runs/DDPG_quad3d_p0.7_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-170837,DDPG,0.7,1,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,policy,2,512,False,True,horizon,42.756869137038855,42.756869137038855,42.76047730108075,21.761169564585977,30.16722079927846,20.9956995724529,2.395219428026206,-2.395219428026206,-2.3955059435943897,2.3955059435943897,-42.756869137038855,-42.76047730108075,-12.593256501802285,1.6066179275512695,0.005823976768663672,0.6195361323050711,1.34332649170954e-16,5.329070518200751e-15,12.593256501802285,2,p0.7_seed1_ep2,seed1_ep2
DDPG_quad3d_p0.7_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-170837,aerial_results/runs/DDPG_quad3d_p0.7_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-170837,DDPG,0.7,1,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,policy,3,512,False,True,horizon,65.95331736976098,65.95331736976098,65.95485639012888,40.88030735624467,38.7055955526811,25.073010013516278,1.4203708776981594,-1.4203708776981594,-1.4204273570418409,1.4204273570418409,-65.95331736976098,-65.95485639012888,-27.24926083744778,1.0468343496322632,0.005823976768663672,0.26425592495091677,1.774296855272528e-16,1.0658141036401503e-14,27.24926083744778,3,p0.7_seed1_ep3,seed1_ep3
DDPG_quad3d_p0.7_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-170837,aerial_results/runs/DDPG_quad3d_p0.7_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-170837,DDPG,0.7,1,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,policy,4,512,False,True,horizon,113.29420686440626,113.29420686440626,113.30478099664512,128.78689880671283,94.25435452707345,-15.492691942306669,4.947069323899952,-4.947069323899952,-4.9476243840323715,4.9476243840323715,-113.29420686440626,-113.30478099664512,-19.05042646957167,1.281856656074524,0.005823976768663672,1.8156206075130608,4.711942641622002e-16,1.0658141036401503e-14,19.05042646957167,4,p0.7_seed1_ep4,seed1_ep4
DDPG_quad3d_p0.7_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-170837,aerial_results/runs/DDPG_quad3d_p0.7_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-170837,DDPG,0.7,1,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,oracle,0,512,False,True,horizon,8.828740539631902,8.828740539631902,8.828740979992538,9.310184924010997,0.09885958028305986,-0.4814443843791004,0.01132422485438366,-0.01132422485438366,-0.011324275297295388,0.011324275297295388,-8.828740539631902,-8.828740979992538,-8.729881399709479,0.001382593996822834,0.005823976768663672,7.561167475674109e-05,2.602820039862372e-17,3.552713678800501e-15,8.729881399709479,0,p0.7_seed1_ep0,seed1_ep0
DDPG_quad3d_p0.7_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-170837,aerial_results/runs/DDPG_quad3d_p0.7_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-170837,DDPG,0.7,1,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,oracle,1,512,False,True,horizon,20.287723612762168,20.287723612762168,20.287724045205355,23.41586593437932,1.1485782568041571,-3.1281423216171174,0.06001196903244121,-0.06001196903244121,-0.06001199162713753,0.06001199162713753,-20.287723612762168,-20.287724045205355,-19.139145788401198,0.0009301331592723727,0.005823976768663672,7.425221731402832e-05,8.89019841054104e-17,7.105427357601002e-15,19.139145788401198,1,p0.7_seed1_ep1,seed1_ep1
DDPG_quad3d_p0.7_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-170837,aerial_results/runs/DDPG_quad3d_p0.7_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-170837,DDPG,0.7,1,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,oracle,2,512,False,True,horizon,13.629086445710318,13.629086445710318,13.629086898118752,16.417004179538335,1.0358303963164666,-2.7879177338280394,0.0822527472349751,-0.0822527472349751,-0.0822527831596332,0.0822527831596332,-13.629086445710318,-13.629086898118752,-12.593256501802285,0.0016327836783602834,0.005823976768663672,7.768032936671026e-05,5.2585658250119084e-17,5.329070518200751e-15,12.593256501802285,2,p0.7_seed1_ep2,seed1_ep2
DDPG_quad3d_p0.7_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-170837,aerial_results/runs/DDPG_quad3d_p0.7_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-170837,DDPG,0.7,1,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,oracle,3,512,False,True,horizon,27.493927560874763,27.493927560874763,27.493928010195305,28.302263251601453,0.24466717274752625,-0.8083356907267022,0.00897883890820033,-0.00897883890820033,-0.008978855397474823,0.008978855397474823,-27.493927560874763,-27.493928010195305,-27.24926083744778,0.0014278000453487039,0.005823976768663672,7.715012577193436e-05,9.334043881697446e-17,1.0658141036401503e-14,27.24926083744778,3,p0.7_seed1_ep3,seed1_ep3
DDPG_quad3d_p0.7_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-170837,aerial_results/runs/DDPG_quad3d_p0.7_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-170837,DDPG,0.7,1,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,oracle,4,512,False,True,horizon,19.238663212003946,19.238663212003946,19.238663669597763,19.992568264753654,0.18823720002609434,-0.7539050527496726,0.009880972624572416,-0.009880972624572416,-0.009880996644707494,0.009880996644707494,-19.238663212003946,-19.238663669597763,-19.05042646957167,0.0015140932518988848,0.005823976768663672,7.857068040958783e-05,5.695421888825941e-17,3.552713678800501e-15,19.05042646957167,4,p0.7_seed1_ep4,seed1_ep4
DDPG_quad3d_p0.7_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-170837,aerial_results/runs/DDPG_quad3d_p0.7_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-170837,DDPG,0.7,1,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,zero,0,512,False,True,horizon,13.100612094326733,13.100612094326733,13.102900911250904,17.054239923182248,4.373019511541425,-3.9536278288555002,0.5006632386508947,-0.5006632386508947,-0.5009254205545627,0.5009254205545627,-13.100612094326733,-13.102900911250904,-8.729881399709479,0.7032766342163086,0.005823976768663672,0.39299897906279396,1.2761059570154387e-16,2.6645352591003757e-15,8.729881399709479,0,p0.7_seed1_ep0,seed1_ep0
DDPG_quad3d_p0.7_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-170837,aerial_results/runs/DDPG_quad3d_p0.7_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-170837,DDPG,0.7,1,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,zero,1,512,False,True,horizon,24.56480473909446,24.56480473909446,24.5665051406614,29.4764068526109,5.427359352260201,-4.91160211351639,0.2834849063107646,-0.2834849063107646,-0.28357375048310846,0.28357375048310846,-24.56480473909446,-24.5665051406614,-19.139145788401198,0.9575225710868835,0.005823976768663672,0.29196571938430577,1.7780915628762273e-16,5.329070518200751e-15,19.139145788401198,1,p0.7_seed1_ep1,seed1_ep1
DDPG_quad3d_p0.7_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-170837,aerial_results/runs/DDPG_quad3d_p0.7_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-170837,DDPG,0.7,1,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,zero,2,512,False,True,horizon,27.452630613741686,27.452630613741686,27.454957044473876,40.87386322556895,14.86170054267159,-13.421232611827216,1.1799469112545766,-1.1799469112545766,-1.180131647484785,1.180131647484785,-27.452630613741686,-27.454957044473876,-12.593256501802285,0.45945054292678833,0.005823976768663672,0.3994574196635763,2.0177002429955238e-16,7.105427357601002e-15,12.593256501802285,2,p0.7_seed1_ep2,seed1_ep2
DDPG_quad3d_p0.7_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-170837,aerial_results/runs/DDPG_quad3d_p0.7_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-170837,DDPG,0.7,1,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,zero,3,512,False,True,horizon,33.15628466864313,33.15628466864313,33.15798664214682,38.504516730668655,5.9087258046990385,-5.34823206202561,0.21677739687813127,-0.21677739687813127,-0.21683985631561248,0.21683985631561248,-33.15628466864313,-33.15798664214682,-27.24926083744778,0.960144579410553,0.005823976768663672,0.2922356271824939,1.4257258568184383e-16,1.0658141036401503e-14,27.24926083744778,3,p0.7_seed1_ep3,seed1_ep3
DDPG_quad3d_p0.7_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-170837,aerial_results/runs/DDPG_quad3d_p0.7_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-170837,DDPG,0.7,1,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,zero,4,512,False,True,horizon,23.676606156845633,23.676606156845633,23.678328688848794,27.85189292894335,4.627902219277125,-4.1752867720977065,0.24283864167885671,-0.24283864167885671,-0.24292906128210875,0.24292906128210875,-23.676606156845633,-23.678328688848794,-19.05042646957167,0.9688250422477722,0.005823976768663672,0.29576560339828556,1.2132222310112795e-16,5.329070518200751e-15,19.05042646957167,4,p0.7_seed1_ep4,seed1_ep4
PPO_quad3d_p0.8_eta0.1_sig0.0001_gust_seed0_fixs0_20260516-083028,aerial_results/runs/PPO_quad3d_p0.8_eta0.1_sig0.0001_gust_seed0_fixs0_20260516-083028,PPO,0.8,0,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,policy,0,512,False,True,horizon,18.210059176343687,18.210059176343687,18.2100617283914,20.495894596850274,9.48018032868192,-2.2858354205066433,1.0859457697728416,-1.0859457697728416,-1.0859460621075934,1.0859460621075934,-18.210059176343687,-18.2100617283914,-8.729881399709479,0.04261064901947975,0.005823976768663672,0.0004381967529520451,8.666407011920533e-17,2.6645352591003757e-15,8.729881399709479,0,p0.8_seed0_ep0,seed0_ep0
PPO_quad3d_p0.8_eta0.1_sig0.0001_gust_seed0_fixs0_20260516-083028,aerial_results/runs/PPO_quad3d_p0.8_eta0.1_sig0.0001_gust_seed0_fixs0_20260516-083028,PPO,0.8,0,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,policy,1,512,False,True,horizon,24.641798554127327,24.641798554127327,24.6418010498106,22.92833501196929,5.5026552614094015,1.7134635421581366,0.2875077512111636,-0.2875077512111636,-0.28750788160795876,0.28750788160795876,-24.641798554127327,-24.6418010498106,-19.139145788401198,0.04210059344768524,0.005823976768663672,0.000428518754878342,7.485342651449559e-17,3.552713678800501e-15,19.139145788401198,1,p0.8_seed0_ep1,seed0_ep1
PPO_quad3d_p0.8_eta0.1_sig0.0001_gust_seed0_fixs0_20260516-083028,aerial_results/runs/PPO_quad3d_p0.8_eta0.1_sig0.0001_gust_seed0_fixs0_20260516-083028,PPO,0.8,0,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,policy,2,512,False,True,horizon,19.069528645489875,19.069528645489875,19.069531027862894,18.899040332772675,6.4762745260606085,0.17048831271724985,0.5142650864579962,-0.5142650864579962,-0.514265275636468,0.514265275636468,-19.069528645489875,-19.069531027862894,-12.593256501802285,0.040746696293354034,0.005823976768663672,0.0004090629327703288,6.107393423323204e-17,3.552713678800501e-15,12.593256501802285,2,p0.8_seed0_ep2,seed0_ep2
PPO_quad3d_p0.8_eta0.1_sig0.0001_gust_seed0_fixs0_20260516-083028,aerial_results/runs/PPO_quad3d_p0.8_eta0.1_sig0.0001_gust_seed0_fixs0_20260516-083028,PPO,0.8,0,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,policy,3,512,False,True,horizon,36.904767628456085,36.904767628456085,36.904769955889876,37.67392822779979,9.655509118442097,-0.7691605993436508,0.35434013599879755,-0.35434013599879755,-0.3543402214115287,0.3543402214115287,-36.904767628456085,-36.904769955889876,-27.24926083744778,0.040183085948228836,0.005823976768663672,0.00039962964831620446,1.1067808944857519e-16,1.4210854715202004e-14,27.24926083744778,3,p0.8_seed0_ep3,seed0_ep3
PPO_quad3d_p0.8_eta0.1_sig0.0001_gust_seed0_fixs0_20260516-083028,aerial_results/runs/PPO_quad3d_p0.8_eta0.1_sig0.0001_gust_seed0_fixs0_20260516-083028,PPO,0.8,0,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,policy,4,512,False,True,horizon,25.73423148107219,25.73423148107219,25.734233978853247,24.048215938323665,6.6838075092815785,1.6860155427485115,0.35084805173132955,-0.35084805173132955,-0.3508481828455102,0.3508481828455102,-25.73423148107219,-25.734233978853247,-19.05042646957167,0.04188799858093262,0.005823976768663672,0.000428878952680782,7.612856844213794e-17,3.552713678800501e-15,19.05042646957167,4,p0.8_seed0_ep4,seed0_ep4
PPO_quad3d_p0.8_eta0.1_sig0.0001_gust_seed0_fixs0_20260516-083028,aerial_results/runs/PPO_quad3d_p0.8_eta0.1_sig0.0001_gust_seed0_fixs0_20260516-083028,PPO,0.8,0,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,oracle,0,512,False,True,horizon,8.936800686168901,8.936800686168901,8.936801126507744,9.825657246194762,0.2069197267982652,-0.8888565600258492,0.023702416675017466,-0.023702416675017466,-0.0237024671154327,0.0237024671154327,-8.936800686168901,-8.936801126507744,-8.729881399709479,0.001375662162899971,0.005823976768663672,7.560793243411088e-05,1.8119299914516384e-17,1.7763568394002505e-15,8.729881399709479,0,p0.8_seed0_ep0,seed0_ep0
PPO_quad3d_p0.8_eta0.1_sig0.0001_gust_seed0_fixs0_20260516-083028,aerial_results/runs/PPO_quad3d_p0.8_eta0.1_sig0.0001_gust_seed0_fixs0_20260516-083028,PPO,0.8,0,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,oracle,1,512,False,True,horizon,19.19164025712593,19.19164025712593,19.191640689508752,19.42569804528393,0.05249490110755417,-0.2340577881579775,0.0027427801274465193,-0.0027427801274465193,-0.002742802718988883,0.002742802718988883,-19.19164025712593,-19.191640689508752,-19.139145788401198,0.0009015846881084144,0.005823976768663672,7.424185252172171e-05,1.0135924099880743e-16,1.0658141036401503e-14,19.139145788401198,1,p0.8_seed0_ep1,seed0_ep1
PPO_quad3d_p0.8_eta0.1_sig0.0001_gust_seed0_fixs0_20260516-083028,aerial_results/runs/PPO_quad3d_p0.8_eta0.1_sig0.0001_gust_seed0_fixs0_20260516-083028,PPO,0.8,0,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,oracle,2,512,False,True,horizon,13.534979531629551,13.534979531629551,13.534979983880527,15.5698395307502,0.9417234820782419,-2.0348599991206284,0.07477994509938045,-0.07477994509938045,-0.0747799810115352,0.0747799810115352,-13.534979531629551,-13.534979983880527,-12.593256501802285,0.0015908998902887106,0.005823976768663672,7.765329343675325e-05,5.043227219634959e-17,3.552713678800501e-15,12.593256501802285,2,p0.8_seed0_ep2,seed0_ep2
PPO_quad3d_p0.8_eta0.1_sig0.0001_gust_seed0_fixs0_20260516-083028,aerial_results/runs/PPO_quad3d_p0.8_eta0.1_sig0.0001_gust_seed0_fixs0_20260516-083028,PPO,0.8,0,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,oracle,3,512,False,True,horizon,28.0211798687121,28.0211798687121,28.02118031796598,29.806471622672756,0.7719194805182035,-1.785291753960594,0.028328072305119915,-0.028328072305119915,-0.02832808879194812,0.02832808879194812,-28.0211798687121,-28.02118031796598,-27.24926083744778,0.0014075166545808315,0.005823976768663672,7.713868035652309e-05,1.463946998471885e-16,1.4210854715202004e-14,27.24926083744778,3,p0.8_seed0_ep3,seed0_ep3
PPO_quad3d_p0.8_eta0.1_sig0.0001_gust_seed0_fixs0_20260516-083028,aerial_results/runs/PPO_quad3d_p0.8_eta0.1_sig0.0001_gust_seed0_fixs0_20260516-083028,PPO,0.8,0,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,oracle,4,512,False,True,horizon,19.06393099599867,19.06393099599867,19.063931453584598,19.18411416849702,0.0135049840129291,-0.12018317249838338,0.0007088831553756573,-0.0007088831553756573,-0.0007089071750965394,0.0007089071750965394,-19.06393099599867,-19.063931453584598,-19.05042646957167,0.0015118180308490992,0.005823976768663672,7.856932560392795e-05,7.537229623323479e-17,3.552713678800501e-15,19.05042646957167,4,p0.8_seed0_ep4,seed0_ep4
PPO_quad3d_p0.8_eta0.1_sig0.0001_gust_seed0_fixs0_20260516-083028,aerial_results/runs/PPO_quad3d_p0.8_eta0.1_sig0.0001_gust_seed0_fixs0_20260516-083028,PPO,0.8,0,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,zero,0,512,False,True,horizon,13.518039384724888,13.518039384724888,13.519797420741105,17.72713326482354,4.789916021031626,-4.209093880098628,0.5484791563347248,-0.5484791563347248,-0.5486805377665819,0.5486805377665819,-13.518039384724888,-13.519797420741105,-8.729881399709479,0.9301449060440063,0.005823976768663672,0.30186178380291,1.0224026486538307e-16,3.552713678800501e-15,8.729881399709479,0,p0.8_seed0_ep0,seed0_ep0
PPO_quad3d_p0.8_eta0.1_sig0.0001_gust_seed0_fixs0_20260516-083028,aerial_results/runs/PPO_quad3d_p0.8_eta0.1_sig0.0001_gust_seed0_fixs0_20260516-083028,PPO,0.8,0,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,zero,1,512,False,True,horizon,23.221371624046654,23.221371624046654,23.22312427713512,26.836551559932996,4.083978488733923,-3.6151799358863737,0.21329195570050855,-0.21329195570050855,-0.21338352995924736,0.21338352995924736,-23.221371624046654,-23.22312427713512,-19.139145788401198,0.9289146661758423,0.005823976768663672,0.30093751367591576,1.571008947931496e-16,8.881784197001252e-15,19.139145788401198,1,p0.8_seed0_ep1,seed0_ep1
PPO_quad3d_p0.8_eta0.1_sig0.0001_gust_seed0_fixs0_20260516-083028,aerial_results/runs/PPO_quad3d_p0.8_eta0.1_sig0.0001_gust_seed0_fixs0_20260516-083028,PPO,0.8,0,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,zero,2,512,False,True,horizon,17.50559518708688,17.50559518708688,17.50734463759105,21.829113203047,4.914088135788765,-4.323518015960123,0.3900769181173411,-0.3900769181173411,-0.39021583774499424,0.39021583774499424,-17.50559518708688,-17.50734463759105,-12.593256501802285,0.9266869425773621,0.005823976768663672,0.3003876172005467,1.212138028838794e-16,8.881784197001252e-15,12.593256501802285,2,p0.8_seed0_ep2,seed0_ep2
PPO_quad3d_p0.8_eta0.1_sig0.0001_gust_seed0_fixs0_20260516-083028,aerial_results/runs/PPO_quad3d_p0.8_eta0.1_sig0.0001_gust_seed0_fixs0_20260516-083028,PPO,0.8,0,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,zero,3,512,False,True,horizon,32.162165103263014,32.162165103263014,32.16395176233439,36.50669049519458,4.914690924886614,-4.3445253919316755,0.18029495534291376,-0.18029495534291376,-0.18036052259194982,0.18036052259194982,-32.162165103263014,-32.16395176233439,-27.24926083744778,0.9483111500740051,0.005823976768663672,0.30677647633981253,1.7683337433238577e-16,1.4210854715202004e-14,27.24926083744778,3,p0.8_seed0_ep3,seed0_ep3
PPO_quad3d_p0.8_eta0.1_sig0.0001_gust_seed0_fixs0_20260516-083028,aerial_results/runs/PPO_quad3d_p0.8_eta0.1_sig0.0001_gust_seed0_fixs0_20260516-083028,PPO,0.8,0,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,zero,4,512,False,True,horizon,22.499838084554725,22.499838084554725,22.501579223189278,25.557996435163236,3.4511527536176096,-3.0581583506084984,0.18106742232214354,-0.18106742232214354,-0.1811588186295876,0.1811588186295876,-22.499838084554725,-22.501579223189278,-19.05042646957167,0.9147679209709167,0.005823976768663672,0.2989604360929711,1.3899471851264167e-16,5.329070518200751e-15,19.05042646957167,4,p0.8_seed0_ep4,seed0_ep4
